Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;março;3;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Abril;4;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Maio;5;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Junho;6;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Julho;7;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Mato Grosso do Sul;12;Fluvial;4;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;março;3;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Abril;4;1
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Julho;7;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Minas Gerais;13;Aérea;1;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;março;3;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Abril;4;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Julho;7;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Pará;14;Aérea;1;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;março;3;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Abril;4;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Maio;5;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Junho;6;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Julho;7;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Pará;14;Terrestre;2;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Junho;6;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Pará;14;Marítima;3;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;março;3;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Abril;4;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Maio;5;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Junho;6;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Julho;7;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Pará;14;Fluvial;4;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;março;3;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Abril;4;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Julho;7;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Agosto;8;1
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Novembro;11;1
Ásia;5;República da Coreia;184;Paraná;16;Aérea;1;2022;Dezembro;12;1
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Janeiro;1;68
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Fevereiro;2;70
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;março;3;70
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Abril;4;128
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Maio;5;120
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Junho;6;112
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Julho;7;176
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Agosto;8;230
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Setembro;9;187
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Outubro;10;177
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Novembro;11;314
Ásia;5;República da Coreia;184;Paraná;16;Terrestre;2;2022;Dezembro;12;355
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Junho;6;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Paraná;16;Marítima;3;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;março;3;1
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Abril;4;2
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Julho;7;1
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Setembro;9;1
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Outubro;10;1
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Pernambuco;17;Aérea;1;2022;Dezembro;12;1
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Junho;6;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Novembro;11;3
Ásia;5;República da Coreia;184;Pernambuco;17;Marítima;3;2022;Dezembro;12;1
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Janeiro;1;22
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Fevereiro;2;10
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;março;3;11
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Abril;4;21
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Maio;5;22
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Junho;6;28
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Julho;7;14
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Agosto;8;36
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Setembro;9;39
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Outubro;10;27
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Novembro;11;53
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Aérea;1;2022;Dezembro;12;77
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Junho;6;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;março;3;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Abril;4;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Julho;7;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Agosto;8;1
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Aérea;1;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Junho;6;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Rio Grande do Norte;20;Marítima;3;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;março;3;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Abril;4;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Maio;5;2
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Junho;6;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Julho;7;4
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Setembro;9;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Aérea;1;2022;Dezembro;12;3
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Janeiro;1;2
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;março;3;1
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Abril;4;2
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Maio;5;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Junho;6;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Julho;7;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Novembro;11;2
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Terrestre;2;2022;Dezembro;12;5
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Junho;6;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Marítima;3;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;março;3;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Abril;4;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Maio;5;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Junho;6;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Julho;7;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Rio Grande do Sul;21;Fluvial;4;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;março;3;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Abril;4;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Julho;7;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Roraima;23;Aérea;1;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;março;3;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Abril;4;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Maio;5;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Junho;6;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Julho;7;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Roraima;23;Terrestre;2;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;março;3;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Abril;4;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Maio;5;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Junho;6;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Julho;7;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Roraima;23;Fluvial;4;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Fevereiro;2;1
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;março;3;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Abril;4;1
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Maio;5;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Junho;6;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Julho;7;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Outubro;10;2
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Aérea;1;2022;Dezembro;12;3
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Janeiro;1;2
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;março;3;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Abril;4;2
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Maio;5;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Junho;6;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Julho;7;3
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Terrestre;2;2022;Dezembro;12;1
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;março;3;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Abril;4;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Maio;5;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Junho;6;3
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Julho;7;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Novembro;11;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2022;Dezembro;12;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Janeiro;1;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Fevereiro;2;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;março;3;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Abril;4;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Maio;5;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Junho;6;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Julho;7;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Agosto;8;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Setembro;9;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Outubro;10;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Fluvial;4;2022;Novembro;11;0
